id,nama,tipe_kode,tipe_label,lat,lon
aplicares_1242,DR. ERA ANGGORO KUSUMANINGRUM,U,Praktik Dokter,-7.372,112.708
aplicares_1243,DR. ANGGORO SUSANTO ,U,Praktik Dokter,-7.4407,112.698
aplicares_1244,DR. AYUNI MEKARSARI,U,Praktik Dokter,-7.458478081254247,112.68182534825804
aplicares_1245,DR. DWIKY YUANASIKA,U,Praktik Dokter,-7.45627,112.503
aplicares_1246,DR. NUR ILHAINI SUCIPTO,U,Praktik Dokter,-7.475512420403627,112.72126711013681
aplicares_1247,DR. WINDA EKA PERMATASARI,U,Praktik Dokter,-7.4306,112.716
aplicares_1248,DR. ENDANG SETYO PRIHATINI,U,Praktik Dokter,-7.341665014411305,112.75911515045166
aplicares_1249,DR. ZAENAL FANANI,U,Praktik Dokter,-7.448797813356973,112.71569884422301
aplicares_1250,DR. CITRA KHARISMA ZULFA,U,Praktik Dokter,-7.43367,112.676
aplicares_1251,Klinik Rumkitban 05.08.01,B,Klinik,-7.480466648453922,112.43454985284805
aplicares_1252,POLRES MOJOKERTO,B,Klinik,-7.50937,112.54
aplicares_1253,SPN MOJOKERTO,B,Klinik,-7.49837,112.488
aplicares_1254,IFRS Prof Dr Soekandar,A,Apotek/IFRS,-7.5192954350276,112.55958283048
aplicares_1255,IFRS R.A Basoeni,A,Apotek/IFRS,-7.456118923763,112.39401372303
aplicares_1256,IF RS KARTINI,A,Apotek/IFRS,-7.5234769,112.5541381
aplicares_1257,IFRS Mawaddah Medika,A,Apotek/IFRS,-7.5292147,112.5961333
aplicares_1258,IFRS Dharma Husada,A,Apotek/IFRS,-7.554252,112.624005
aplicares_1259,IFRS Arofah,A,Apotek/IFRS,-7.512771,112.554389
aplicares_1260,IF RS MUTIARA HATI,A,Apotek/IFRS,-7.4549897,112.4173872
aplicares_1261,IF RS DIAN HUSADA,A,Apotek/IFRS,-7.5292842,112.41217
aplicares_1262,APOTEK KIMIA FARMA 746,A,Apotek/IFRS,-7.520789212226435,112.56640172603606
aplicares_1263,IF KLINIK ROHIMA,A,Apotek/IFRS,-7.493984303234333,112.43444240692138
aplicares_1264,BP Jamsostek 47 (JST),B,Klinik,-7.4046382348738655,112.47241201686859
aplicares_1265,BP Cita Mulia (JST),B,Klinik,-7.493290499154838,112.43949419700787
aplicares_1266,BP MITRA 38(JST),B,Klinik,-7.533890546729248,112.40082513475419
aplicares_1267,BP MITRA 106(JST),B,Klinik,-7.558851218046183,112.63113411045072
aplicares_1268,BP NABILA HUSADA(JST),B,Klinik,-7.61155,112.531
aplicares_1269,BP BINA SEHAT PPNI(JST),B,Klinik,-7.49519,112.461
aplicares_1270,BP ALFA(JST),B,Klinik,-7.518622107136691,112.56034760344382
aplicares_1271,BP KELUARGA BAHAGIA(JST),B,Klinik,-7.545781212336526,112.47923335218431
aplicares_1272,BP POSKES TNI 503,B,Klinik,-7.51872,112.546
aplicares_1273,KLINIK PRIMA MEDIKA,B,Klinik,-7.52075,112.56
aplicares_1274,BP MADINAH,B,Klinik,-7.5116428834635345,112.46005364418028
aplicares_1275,Klinik Wilujeng ,B,Klinik,-7.52924,112.597
aplicares_1276,KLINIK MUHAMMADIYAH KEMLAGI,B,Klinik,-7.400254244769659,112.40332274222375
aplicares_1277,KLINIK RAWAT INAP dr. DJALU,B,Klinik,-7.428083728299949,112.4618766183853
aplicares_1278,KLINIK RAMA MEDIKA,B,Klinik,-7.51014,112.541
aplicares_1279,Klinik Rahma Kartika,B,Klinik,-7.63292,112.552
aplicares_1280,KLINIK EKA MEDIKA,B,Klinik,-7.524462230631714,112.57837423276901
aplicares_1281,KLINIK INDUSTRI MEDIKA 2,B,Klinik,-7.55228,112.617
aplicares_1282,Klinik Galena ,B,Klinik,-7.451507866986001,112.45838737261295
aplicares_1283,Klinik Permata Bunda,B,Klinik,-7.505302324594181,112.38049038028718
aplicares_1284,Klinik Nusa Medika Puri,B,Klinik,-7.48376296486842,112.44008650124073
aplicares_1285,Klinik Emma Jetis ,B,Klinik,-7.418138860591191,112.4706303191185
aplicares_1286,KLINIK ZAMZAM,B,Klinik,-7.4295757379691105,112.37244256448746
aplicares_1287,KLINIK AKBAR MEDIKA,B,Klinik,-7.49936,112.454
aplicares_1288,KLINIK PURI MEDIKA,B,Klinik,-7.500796370312144,112.45905900859833
aplicares_1289,KLINIK GRIYA MEDIKA,B,Klinik,-7.527868670995013,112.53367845582962
aplicares_1290,KLINIK KIMIA FARMA MOJOSARI,B,Klinik,-7.520804179712435,112.56626553869218
aplicares_1291,KLINIK BABUSSALAM,B,Klinik,-7.32648,112.477
aplicares_1292,KLINIK MWC NU JATIREJO,B,Klinik,-7.58685,112.417
aplicares_1293,KLINIK AR RAHMAH,B,Klinik,-7.562969364496233,112.6424023313522
aplicares_1294,KLINIK SURYA HUSADA,B,Klinik,-7.573882240722565,112.554976788044
aplicares_1295,KLINIK NUSA MEDIKA GEMPOLKREP,B,Klinik,-7.4575,112.382
aplicares_1296,LIMA JAYA AMIN MEDIKA,B,Klinik,-7.45322,112.43
aplicares_1297,Laboratorium Wijaya Kusuma,L,Laboratorium,-7.490782495365252,112.430051630764
aplicares_1298,LABORATORIUM KLINIK TANJUNG,L,Laboratorium,-7.522778240752794,112.55697376134871
aplicares_1299,Optik Pelangi JST,O,Optik,-7.5169847,112.5558233
aplicares_1300,OPTIK YOGA,O,Optik,-7.5181696,112.5534621
aplicares_1301,OPTIK FIQRI,O,Optik,-7.606872800448386,112.5317207634735
aplicares_1302,OPTIK MARLIN,O,Optik,-7.4883086,112.4397013
aplicares_1303,OPTIK PELANGI NGORO,O,Optik,-7.553649558376121,112.62123479547977
aplicares_1304,OPTIK INTERNASIONAL MOJOSARI,O,Optik,-7.522304916609286,112.5570971429634
aplicares_1305,RS AROFAH,R,Rumah Sakit,-7.512765730644447,112.55357084655765
aplicares_1306,RS KARTINI,R,Rumah Sakit,-7.523738630114051,112.5565042552948
aplicares_1307,RS DHARMA HUSADA,R,Rumah Sakit,-7.554488264288469,112.62352793121339
aplicares_1308,RS MAWADDAH MEDIKA,R,Rumah Sakit,-7.529331908994363,112.59824676322937
aplicares_1309,RS MUTIARA HATI,R,Rumah Sakit,-7.455266576312872,112.41906202600164
aplicares_1310,RS DIAN HUSADA,R,Rumah Sakit,-7.52856,112.41
aplicares_1311,KLINIK MATA ROYAL EDC MOJOSARI,S,Klinik Utama/Spesialis,-7.518421273197695,112.55648011541366
aplicares_1312,Dr. Rohmatun Naja,U,Praktik Dokter,-7.51202,112.529
aplicares_1313,dr. Rakhmawarwati,U,Praktik Dokter,-7.324869401472544,112.44964445495606
aplicares_1314,dr. Evy Maretnawati,U,Praktik Dokter,-7.45641,112.395
aplicares_1315,DR. NUR ARIFAH,U,Praktik Dokter,-7.45334,112.43
aplicares_1316,DR. NURUL AGUSTIEN,U,Praktik Dokter,-7.522491159872647,112.41652303075622
aplicares_1317,DR. ENDAH SULISTYOWATI,U,Praktik Dokter,-7.458303351209,112.43405096197
aplicares_1318,DR. NEVIE NASTITI P.,U,Praktik Dokter,-7.582594682490231,112.42051230192187
aplicares_1319,DR. EVELYN MARLIA T,U,Praktik Dokter,-7.453710160256784,112.43706102025507
aplicares_1320,DR. ANITA,U,Praktik Dokter,-7.33053,112.427
aplicares_1321,POSKES 05.10.10 JOMBANG,B,Klinik,-7.54084,112.237
aplicares_1322,POLRES JOMBANG,B,Klinik,-7.536764234673136,112.2353601408052
aplicares_1323,BAWANGAN PLOSO,0,Puskesmas (kode 0),-7.4410436151655945,112.22482833862304
aplicares_1324,Apotik AVISENA FARMA,A,Apotek/IFRS,-7.5528714,112.2321463
aplicares_1325,IF RSK Mojowarno,A,Apotek/IFRS,-7.635435192892026,112.30212833114625
aplicares_1326,Ins Farmasi RSUD JOMBANG,A,Apotek/IFRS,-7.549899,112.23762
aplicares_1327,IF RSI Jombang,A,Apotek/IFRS,-7.531355,112.237643
aplicares_1328,IF RS Nadhatul Ulama Jombang,A,Apotek/IFRS,-7.578792,112.237865
aplicares_1329,IFRS Moedjito,A,Apotek/IFRS,-7.542775,112.243675
aplicares_1330,IFRS Unipdu,A,Apotek/IFRS,-7.547914,112.237462
aplicares_1331,IFRS Muh Jombang,A,Apotek/IFRS,-7.543739,112.2344
aplicares_1332,IFRS Muslimat,A,Apotek/IFRS,-7.543739,112.2344
aplicares_1333,IFRS Ploso,A,Apotek/IFRS,-7.460669,112.237831
aplicares_1334,IFRS AL AZIZ,A,Apotek/IFRS,-7.482995940862097,112.23099148872375
aplicares_1335,IFRS Pelengkap Medical Center,A,Apotek/IFRS,-7.548792335853085,112.2355063537201
aplicares_1336,APOTEK KIMIA FARMA WACHID HASY,A,Apotek/IFRS,-7.5386890690069395,112.24358910250781
aplicares_1337,IF KLINIK AULIA 2,A,Apotek/IFRS,-7.61044,112.192
aplicares_1338,APOTEK ALIF AFIAT,A,Apotek/IFRS,-7.5487531048549,112.21724516752
aplicares_1339,IF RS AIRLANGGA,A,Apotek/IFRS,-7.549198481008844,112.24247670772552
aplicares_1340,IF RS PKU MUHAMMADIYAH MJG,A,Apotek/IFRS,-7.566912114309508,112.33907378318786
aplicares_1341,IFRS HASYIM ASY'ARI,A,Apotek/IFRS,-7.609350612860163,112.23158157470702
aplicares_1342,IFRS BEDAH SURYA DHARMA HUSADA,A,Apotek/IFRS,-7.566991879852347,112.23634517791747
aplicares_1343,BP AULIA,B,Klinik,-7.55424,112.165
aplicares_1344,KLINIK ALIF MEDIKA,B,Klinik,-7.5487,112.217
aplicares_1345,BP MITRA 39(JST),B,Klinik,-7.593429868110323,112.23715221881866
aplicares_1346,BP MITRA 11(JST),B,Klinik,-7.6888124652181835,112.27604291534396
aplicares_1347,BP MITRA12(JST),B,Klinik,-7.533590323223945,112.24627593225242
aplicares_1348,BP PRATAMA NUSAMEDIKA,B,Klinik,-7.6107463493118,112.24042518091
aplicares_1349,BP PRATAMA PG.DJOMBANG BARU,B,Klinik,-7.537378441491908,112.22964641237097
aplicares_1350,KLINIK ASY SYFA',B,Klinik,-7.458849570815304,112.22628431415558
aplicares_1351,KLINIK PRATAMA SEGER,B,Klinik,-7.539911037654529,112.23775726008415
aplicares_1352,BP KLINIK PRATAMA MADINAH,B,Klinik,-7.471876058848715,112.21145241618157
aplicares_1353,KLINIK SAKINAH 74,B,Klinik,-7.505982882459431,112.23309655952454
aplicares_1354,KLINIK NAHDLATUL 'ULAMA,B,Klinik,-7.56951,112.344
aplicares_1355,KLINIK PRATAMA CITRA HUSADA,B,Klinik,-7.565100459871,112.22411533499
aplicares_1356,KLINIK PRATAMA MITRA 26,B,Klinik,-7.452732084520641,112.23095346069334
aplicares_1357,KLINIK SAKINAH,B,Klinik,-7.58923,112.255
aplicares_1358,PUSKESTREN TEBUIRENG ,B,Klinik,-7.608654953919357,112.23698751688181
aplicares_1359,KLINIK AS SALAMAH,B,Klinik,-7.573514394377104,112.35130669975281
aplicares_1360,Klinik Nur Wachid,B,Klinik,-7.539453931186378,112.21970495700836
aplicares_1361,Klinik Aulia 2,B,Klinik,-7.61048,112.192
aplicares_1362,KLINIK TRI CIPTO WALUYO,B,Klinik,-7.40185,112.276
aplicares_1363,KLINIK MWC NU JOMBANG,B,Klinik,-7.521436534798037,112.23883236193657
aplicares_1364,KLINIK AGRO HUSADA,B,Klinik,-7.6594997523394,112.30604291534
aplicares_1365,KLINIK BIMA MEDIKA,B,Klinik,-7.493418615118177,112.33211131167413
aplicares_1366,KLINIK MAJU SEHAT,B,Klinik,-7.497394626030695,112.34067008828885
aplicares_1367,KLINIK HARAPAN IBU,B,Klinik,-7.399065857377751,112.21790880489348
aplicares_1368,KLINIK PRATAMA WONOSALAM,B,Klinik,-7.700007098819459,112.36618641352653
aplicares_1369,KLINIK AR-ROHMAH,B,Klinik,-7.517287149964044,112.23448279762269
aplicares_1370,KLINIK SANTA MARIA,B,Klinik,-7.55436,112.234
aplicares_1371,"NOVY ROOSITA HAYATIE, DRG.",G,Praktik Dokter Gigi,-7.532697069762762,112.23982209706307
aplicares_1372,"GAGUK HERI SISWANTO, DRG.",G,Praktik Dokter Gigi,-7.551456180090355,112.23821143054963
aplicares_1373,"MUHAMMAD ARIF SETIJADI, Drg.",G,Praktik Dokter Gigi,-7.538325713376769,112.27286449766156
aplicares_1374,DRG. TRIRAHMA PALUPI S,G,Praktik Dokter Gigi,-7.548405722772876,112.21683906745909
aplicares_1375,Laboratorium SEGER,L,Laboratorium,-7.540196,112.237679
aplicares_1376,LABORATORIUM JENGGOLO,L,Laboratorium,-7.548480561012019,112.23510599735259
aplicares_1377,Laboratorium Persada,L,Laboratorium,-7.543880526822765,112.23705462220191
aplicares_1378,Optik Fajar Surya JST,O,Optik,-7.5516090365326045,112.238138229908
aplicares_1379,OPTIK NUSA,O,Optik,-7.60822,112.239119
aplicares_1380,OPTIK LIBERTY,O,Optik,-7.5487992,112.234036
aplicares_1381,OPTIK ELLY,O,Optik,-7.416857825173906,112.33415997627257
aplicares_1382,OPTIK EVA MOJOAGUNG,O,Optik,-7.5632312508198805,112.34034716191768
aplicares_1383,OPTIK EVA JOMBANG,O,Optik,-7.544452210034376,112.23205632570266
aplicares_1384,OPTIK NUSA JOMBANG,O,Optik,-7.552887773296839,112.23277180495738
aplicares_1385,RS UNIPDU MEDIKA,R,Rumah Sakit,-7.54865190757041,112.28279615211488
aplicares_1386,RSI JOMBANG,R,Rumah Sakit,-7.5309231814633675,112.23713947486877
aplicares_1387,RSUD PLOSO JOMBANG,R,Rumah Sakit,-7.461780637981252,112.22267591667176
aplicares_1388,RSK MOJOWARNO,R,Rumah Sakit,-7.636041190691659,112.30154938888548
aplicares_1389,RS NAHDLATUL ULAMA JOMBANG,R,Rumah Sakit,-7.578599999999998,112.23704291534423
aplicares_1390,RSIA MUSLIMAT JOMBANG,R,Rumah Sakit,-7.543643004240295,112.23388198280335
aplicares_1391,RS MOEDJITO DWIDJOSISWOJO,R,Rumah Sakit,-7.54286404600216,112.24347609210014
aplicares_1392,RS MUHAMMADIYAH JOMBANG,R,Rumah Sakit,-7.553300000000009,112.2326030330658
aplicares_1393,RS AL AZIZ,R,Rumah Sakit,-7.483005099722646,112.23125749206542
aplicares_1394,RS PELENGKAP MEDICAL CENTER,R,Rumah Sakit,-7.548929537773278,112.23549574470522
aplicares_1395,RS AIRLANGGA,R,Rumah Sakit,-7.54893,112.242
aplicares_1396,RS BEDAH SURYA DHARMA HUSADA,R,Rumah Sakit,-7.566954379248225,112.23633950603008
aplicares_1397,RSU PKU MUHAMMADIYAH MOJOAGUNG,R,Rumah Sakit,-7.5673773222371,112.33878542328
aplicares_1398,RS HASYIM ASY'ARI,R,Rumah Sakit,-7.60922018172606,112.2313781914711
aplicares_1399,KLINIK MATA MOJOAGUNG,S,Klinik Utama/Spesialis,-7.568851622941734,112.35640903687478
aplicares_1400,KLINIK MATA JOMBANG,S,Klinik Utama/Spesialis,-7.5648616723155,112.23624855423
aplicares_1401,"SETYA ASTOETI, DR.",U,Praktik Dokter,-7.5498413293026,112.24610997057
aplicares_1402,"H. ICUS G MARSUDI, DR",U,Praktik Dokter,-7.559572775445058,112.24195440244674
aplicares_1403,"HERI WIBOWO, DR, M.Kes",U,Praktik Dokter,-7.555578356035957,112.30564723873141
aplicares_1404,"SAKDUN, DR",U,Praktik Dokter,-7.641907502555569,112.32259885394573
aplicares_1405,"ANISAH LISTIAWATY, DR",U,Praktik Dokter,-7.54837,112.217
aplicares_1406,"dr. FITRIJAH ,DR",U,Praktik Dokter,-7.49304625270091,112.17172999477387
aplicares_1407,dr. HJ.NURUL ANSITA(JST),U,Praktik Dokter,-7.54161029138169,112.27781626868246
aplicares_1408,dr. Ma'murotus Sa'diyah,U,Praktik Dokter,-7.54436,112.276
aplicares_1409,dr. NURUL ZAZILAH,U,Praktik Dokter,-7.5355775696302,112.27742203474045
aplicares_1410,dr. Fari Tedy Rahardian,U,Praktik Dokter,-7.674407077620828,112.23420921230317
aplicares_1411,DR. EVAL BRACO ATHATUR,U,Praktik Dokter,-7.6823012952220955,112.2922386150382
aplicares_1412,DR. YOHANES ARY PRAYOGA,U,Praktik Dokter,-7.662600566883131,112.21589660119805
aplicares_1413,DR. PUGUH HARI SUBAGIA,U,Praktik Dokter,-7.46039,112.261
aplicares_1414,DR. BANI CAHYONO,U,Praktik Dokter,-7.62793,112.282
aplicares_1415,DR. ADNIYAH SRI NENGSEH,U,Praktik Dokter,-7.56744,112.196
aplicares_1416,PRAKTIK DOKTER MIKI SUSANTO,U,Praktik Dokter,-7.689656392193225,112.27252281311034
aplicares_1417,POSKES 05.10.06 NGANJUK,B,Klinik,-7.59925,111.901
aplicares_1418,POLRES NGANJUK,B,Klinik,-7.591,111.89
aplicares_1419,IFRS Bhayangkara Moestadjab,A,Apotek/IFRS,-7.6000009,111.8925966
aplicares_1420,IFRS KERTOSONO,A,Apotek/IFRS,-7.5893389,112.1060321
aplicares_1421,IFRS AISYIYAH NGANJUK,A,Apotek/IFRS,-7.610652,111.9040017
aplicares_1422,APOTEK SEJAHTERA,A,Apotek/IFRS,-7.5899796,112.1065588
aplicares_1423,APOTEK KIMIA FARMA NGANJUK,A,Apotek/IFRS,-7.6032215,111.8937908
aplicares_1424,APOTEK KLINIK MATA AYU SIWI,A,Apotek/IFRS,-7.60140667439943,111.9086945711291
aplicares_1425,APOTEK KLINIK EDC WARUJAYENG,A,Apotek/IFRS,-7.6331140868489324,112.01760332140202
aplicares_1426,APOTEK GINATA FARMA,A,Apotek/IFRS,-7.603372,111.893781
aplicares_1427,BP NUSA MEDIKA LESTARI,B,Klinik,-7.560465895035333,112.11246268105508
aplicares_1428,KLINIK MITRA 2,B,Klinik,-7.601230996989865,112.10365466558933
aplicares_1429,KLINIK MITRA 03,B,Klinik,-7.625887807807448,111.89688798449002
aplicares_1430,BP SHAFIRA NUPRIYANTO,B,Klinik,-7.6352,111.885
aplicares_1431,BP PKU MUHAMMADIYAH KERTOSONO,B,Klinik,-7.586450142801569,112.08849445438385
aplicares_1432,BP ALMIRA,B,Klinik,-7.57516,111.858
aplicares_1433,KLINIK KELUARGA KITA,B,Klinik,-7.5249,111.906
aplicares_1434,klinik Adi Amerta,B,Klinik,-7.53093,111.968
aplicares_1435,KLINIK PRATAMA FIFA HUSADA,B,Klinik,-7.68378,111.927
aplicares_1436,KLINIK GIRI HUSADA,B,Klinik,-7.61359,111.868
aplicares_1437,KLINIK ASSYAFIU SENTOSA,B,Klinik,-7.5311755460056,112.08022086906
aplicares_1438,KLINIK SAHABAT KELUARGA,B,Klinik,-7.58604,111.879
aplicares_1439,KLINIK PERMATA HATI,B,Klinik,-7.57825,111.912
aplicares_1440,KLINIK MEDISKA KERTOSONO,B,Klinik,-7.5917820120700625,112.10164588061045
aplicares_1441,KLINIK CITRA PRATAMA,B,Klinik,-7.5318712137439565,111.95005024194715
aplicares_1442,KLINIK DOKTER LILIK,B,Klinik,-7.62584,112.022
aplicares_1443,KLINIK ZAM ZAM HUSADA,B,Klinik,-7.72804,112.001
aplicares_1444,KLINIK HIKMI MEDIKA,B,Klinik,-7.685528973890353,112.05648279762269
aplicares_1445,KLINIK NGUDI WALUYO,B,Klinik,-7.52893,111.961
aplicares_1446,drg. Tri Asfi Rafiah,G,Praktik Dokter Gigi,-7.60395,111.908
aplicares_1447,DRG. HS SUBYASTUTI,G,Praktik Dokter Gigi,-7.6017150559852,111.91216523689
aplicares_1448,drg. RATNA AJENG LISTIYANI,G,Praktik Dokter Gigi,-7.67249,112.015
aplicares_1449,DRG. WIDO ELBEN,G,Praktik Dokter Gigi,-7.59879,112.102
aplicares_1450,CAHAYA MEDIKA,L,Laboratorium,-7.603176757384442,111.89179030765683
aplicares_1451,OPTIK SAUDARA NGANJUK,O,Optik,-7.60821,111.898
aplicares_1452,Optik PRIMADONA NGANJUK,O,Optik,-7.61052,111.897
aplicares_1453,OPTIK NUSA KERTOSONO,O,Optik,-7.600950634565621,112.10308448958396
aplicares_1454,RSI AISYIYAH,R,Rumah Sakit,-7.61091,111.906
aplicares_1455,KLINIK MATA EDC WARUJAYENG,S,Klinik Utama/Spesialis,-7.6331,112.018
aplicares_1456,KLINIK MATA AYU SIWI,S,Klinik Utama/Spesialis,-7.60145,111.909
aplicares_1457,"KRISTINA SULISTYOWATI, DR",U,Praktik Dokter,-7.62862,112.017
aplicares_1458,"NERRY RINANI ,DR",U,Praktik Dokter,-7.602993750177103,111.91001562929151
aplicares_1459,dr. EDI PURWANTO,U,Praktik Dokter,-7.677544469494515,111.91734899619225
aplicares_1460,dr. GAMPANG SUGIHARTO,U,Praktik Dokter,-7.7124638234065,112.02305096197
aplicares_1461,dr. NIHA AINITA,U,Praktik Dokter,-7.581906988778655,111.91033385005429
aplicares_1462,dr. RIO KASINO,U,Praktik Dokter,-7.52833,111.958
aplicares_1463,dr. BUDI MURTINI,U,Praktik Dokter,-7.604426338929836,111.88993216228486
aplicares_1464,dr. I MADE DHARMAYUKTI,U,Praktik Dokter,-7.606379777760443,111.88805292394233
aplicares_1465,dr. HENDRIYANTO,U,Praktik Dokter,-7.56756,111.848
aplicares_1466,dr. SRI WINARTI,U,Praktik Dokter,-7.601554665749556,111.91038303769169
aplicares_1467,dr. Bina Srimaharani,U,Praktik Dokter,-7.610615804061,112.06129911709
aplicares_1468,dr. MUHAMMAD GUNAWAN WIBISONO,U,Praktik Dokter,-7.65716,111.957
aplicares_1469,dr. ARIEF SUBYANTO,U,Praktik Dokter,-7.6388732821146075,112.09388976860305
aplicares_1470,DR. TRISHALIA SUTEJO,U,Praktik Dokter,-7.62006,111.899
aplicares_1471,DR MUHAMMAD FAIZULLAH ,U,Praktik Dokter,-7.64608214950313,112.01451720237733
aplicares_1472,DR. JOKO HARTONO ,U,Praktik Dokter,-7.615233318497454,111.92539696693419
aplicares_1473,DR. FENTY SULISTYO ERTANTI,U,Praktik Dokter,-7.6708150265226,112.04362133548
aplicares_1474,DR LILIK ISHARIATI,U,Praktik Dokter,-7.608849848610997,112.02150982630056
aplicares_1475,DR. SYLVIA KHRISNANINGTYAS,U,Praktik Dokter,-7.60819,112.101
aplicares_1476,DR. DITA OKTAVIA RAHMI,U,Praktik Dokter,-7.5608,111.873
aplicares_1477,KLECOREJO,0,Puskesmas (kode 0),-7.5723424944868265,111.6704532933235
aplicares_1478,KLAGENSERUT,0,Puskesmas (kode 0),-7.6011208745994,111.49569434357
aplicares_1479,Polkes 05.09.06 Caruban,B,Klinik,-7.5498880925232,111.72095440245
aplicares_1480,POLIKLINIK DENKESYAH MADIUN,B,Klinik,-7.637955316823373,111.54536746263501
aplicares_1481,POLRES MADIUN,B,Klinik,-7.65385,111.523
aplicares_1482,BANGUNSARI,0,Puskesmas (kode 0),-7.752173784702043,111.52672105026247
aplicares_1483,Apotek Kimia Farma Dolopo,A,Apotek/IFRS,-7.75703,111.527
aplicares_1484,IFRS KLINIK YEPHA HUSADA,A,Apotek/IFRS,-7.668813805685181,111.52468002441405
aplicares_1485,Klinik NSM Argosari,B,Klinik,-7.62558,111.496
aplicares_1486,KLINIK FAHMI HUSADA,B,Klinik,-7.643730671119364,111.51062093830109
aplicares_1487,drg. ALOYSIUS E PRASETYAWAN,G,Praktik Dokter Gigi,-7.53822,111.657
aplicares_1488,"drg. Farid Dimyati, M.MKes",G,Praktik Dokter Gigi,-7.548125587410046,111.66311344110997
aplicares_1489,drg. Mulyadi,G,Praktik Dokter Gigi,-7.75311,111.527
aplicares_1490,drg. Ika Puji Rantini,G,Praktik Dokter Gigi,-7.62285,111.486
aplicares_1491,"drg. Sri Rejeki Eka. D, M.MKes",G,Praktik Dokter Gigi,-7.51873,111.691
aplicares_1492,drg. Kartika Rahmawati,G,Praktik Dokter Gigi,-7.55364,111.66
aplicares_1493,drg. Desy Kurniati,G,Praktik Dokter Gigi,-7.53955,111.659
aplicares_1494,DRG. FIFI WULANDARI S,G,Praktik Dokter Gigi,-7.58733,111.539
aplicares_1495,OPTIK INTERNASIONAL,O,Optik,-7.5481275,111.6544127
aplicares_1496,OPTIK TIMUR,O,Optik,-7.757278780011687,111.52731920586967
aplicares_1497,OPTIK WILIS MADIUN,O,Optik,-7.547897475335163,111.65730174909115
aplicares_1498,RSUD DOLOPO,R,Rumah Sakit,-7.74335,111.529
aplicares_1499,RS HAJI IBRAHIM (IGD),R,Rumah Sakit,-7.5818539,111.540142
aplicares_1500,KLINIK YEPA HUSADA KAIBON,S,Klinik Utama/Spesialis,-7.6688073417807,111.52464863062
aplicares_1501,dr. CHANDRA WHIDA ERLINA,U,Praktik Dokter,-7.71993,111.506
aplicares_1502,dr. ALI MURTADLO,U,Praktik Dokter,-7.54527,111.66
aplicares_1503,dr. I KETUT SADWIJA,U,Praktik Dokter,-7.62051,111.477
aplicares_1504,"dr. Lilik Puji Restini, M.MKes",U,Praktik Dokter,-7.547979826066244,111.6631924484968
aplicares_1505,dr. Ahmad Saiful Umam,U,Praktik Dokter,-7.551640980977448,111.61625527381896
aplicares_1506,dr. Harris Kurniawan,U,Praktik Dokter,-7.53929,111.657
aplicares_1507,dr. Sirri Siriyyati,U,Praktik Dokter,-7.73839,111.501
aplicares_1508,dr. Eric Diono,U,Praktik Dokter,-7.6166,111.574
aplicares_1509,DR. IIN SUGIANTI,U,Praktik Dokter,-7.54501,111.537
aplicares_1510,DR. HERRY PRASETYANTO,U,Praktik Dokter,-7.58507,111.54
aplicares_1511,DR. DEBORA SINGGIH,U,Praktik Dokter,-7.49207,111.603
aplicares_1512,DR. SATRIA MAHA PUTRA W,U,Praktik Dokter,-7.57229,111.674
aplicares_1513,DR. SARJITO,U,Praktik Dokter,-7.4993,111.667
aplicares_1514,DR. RINI KUSTIANI,U,Praktik Dokter,-7.59186,111.594
aplicares_1515,DR HARYO SAPTONO,U,Praktik Dokter,-7.54924,111.659
aplicares_1516,POSKES 05.10.03 MAGETAN,B,Klinik,-7.65128,111.329
aplicares_1517,POLRES MAGETAN,B,Klinik,-7.64025,111.357
aplicares_1518,IFRS LANUD ISWAHJUDI,A,Apotek/IFRS,-7.602438,111.444179
aplicares_1519,Apotek Kimia Farma Magetan,A,Apotek/IFRS,-7.654201047503496,111.32746422090146
aplicares_1520,Apotek Maritha,A,Apotek/IFRS,-7.60292,111.447
aplicares_1521,IFRS RS Bhakti Persada,A,Apotek/IFRS,-7.551814890462602,111.45348346832274
aplicares_1522,IFRS RSIA SAMUDRA HUSADA,A,Apotek/IFRS,-7.6552066,111.3304356
aplicares_1523,IFRS RSIA MELATI,A,Apotek/IFRS,-7.65169,111.32266
aplicares_1524,IFRS RSIA SEKAR WANGI,A,Apotek/IFRS,-7.64602,111.348
aplicares_1525,IF KLINIK MADENA HUSADA,A,Apotek/IFRS,-7.57071,111.445
aplicares_1526,Klinik Shafa,B,Klinik,-7.75793,111.327
aplicares_1527,Klinik Mitra Husada Magetan,B,Klinik,-7.590167699445052,111.40460839748384
aplicares_1528,KLINIK ASY SYIFA HUSADA,B,Klinik,-7.67131,111.492
aplicares_1529,KLINIK MADENA HUSADA,B,Klinik,-7.57064,111.445
aplicares_1530,KLINIK INSAN SEHAT,B,Klinik,-7.6827806325279715,111.42087661838532
aplicares_1531,KLINIK SANTIKA,B,Klinik,-7.75026,111.347
aplicares_1532,drg. Arief Setiawan Rahman,G,Praktik Dokter Gigi,-7.654330263775299,111.33400000000003
aplicares_1533,Labkesda Kabupaten Magetan,L,Laboratorium,-7.651334739420839,111.33925500929263
aplicares_1534,LABORATORIUM MEDIS KUSUMA,L,Laboratorium,-7.6971335303923,111.42673513892
