id,nama,tipe_kode,tipe_label,lat,lon,wkt_point,punya_isochrone
aplicares_2627,IF Klinik Mitra Medicare Sby,A,Apotek/IFRS,-7.26465,112.772,POINT(112.772 -7.26465),False
aplicares_2628,Intalasi Farmasi Klinik Optima,A,Apotek/IFRS,-7.33171,112.777,POINT(112.777 -7.33171),False
aplicares_2629,Apotek Kimia Farma 45 ,A,Apotek/IFRS,-7.28848,112.739,POINT(112.739 -7.28848),False
aplicares_2630,Apotek Kimia Farma 26 ,A,Apotek/IFRS,-7.28552,112.734,POINT(112.734 -7.28552),False
aplicares_2631,Apotek Kimia Farma 304 Perak,A,Apotek/IFRS,-7.22321,112.733,POINT(112.733 -7.22321),False
aplicares_2632,Apotek Kimia Farma Suramadu,A,Apotek/IFRS,-7.23247,112.772,POINT(112.772 -7.23247),False
aplicares_2633,IF Klinik Medical Center ITS ,A,Apotek/IFRS,-7.290436365028188,112.79282536442248,POINT(112.79282536442248 -7.290436365028188),False
aplicares_2634,IF KLINIK DHARMAHUSADA PREMIER,A,Apotek/IFRS,-7.271129134894897,112.77340388897397,POINT(112.77340388897397 -7.271129134894897),False
aplicares_2635,IFRS GIGI DAN MULUT FKG UNAIR,A,Apotek/IFRS,-7.265427348019412,112.75741255882262,POINT(112.75741255882262 -7.265427348019412),False
aplicares_2636,Apotek Farmasi Airlangga ,A,Apotek/IFRS,-7.27063,112.757,POINT(112.757 -7.27063),False
aplicares_2637,Apotek Telkomedika Ketintang ,A,Apotek/IFRS,-7.309956827701413,112.72765881422042,POINT(112.72765881422042 -7.309956827701413),False
aplicares_2638,IF Klinik Stiesia ,A,Apotek/IFRS,-7.28929,112.766,POINT(112.766 -7.28929),False
aplicares_2639,Apotek Kimia Farma Ketintang ,A,Apotek/IFRS,-7.30988,112.731,POINT(112.731 -7.30988),False
aplicares_2640,Apotek KF Kusuma Bangsa,A,Apotek/IFRS,-7.25443,112.74999,POINT(112.74999 -7.25443),False
aplicares_2641,Apotek Kimia Farma G Walk ,A,Apotek/IFRS,-7.28759,112.655,POINT(112.655 -7.28759),False
aplicares_2642,Apotek Kimia Farma HR Muhammad,A,Apotek/IFRS,-7.28529,112.7,POINT(112.7 -7.28529),False
aplicares_2643,IFRS MAYAPADA HOSPITAL SBY,A,Apotek/IFRS,-7.292059898441092,112.72772050502776,POINT(112.72772050502776 -7.292059898441092),False
aplicares_2644,Apotek Kimia Farma Kalibokor ,A,Apotek/IFRS,-7.28719,112.756,POINT(112.756 -7.28719),False
aplicares_2645,Apotek Kimia Farma Bukit Palma,A,Apotek/IFRS,-7.26197,112.636,POINT(112.636 -7.26197),False
aplicares_2646,Instalasi Farmasi Klinik Ubaya,A,Apotek/IFRS,-7.319385217460148,112.76685393455504,POINT(112.76685393455504 -7.319385217460148),False
aplicares_2647,Apotek Kimia Farma 166,A,Apotek/IFRS,-7.335544,112.729198,POINT(112.729198 -7.335544),False
aplicares_2648,Apotek Kimia Farma 836 Estheva,A,Apotek/IFRS,-7.3116559,112.752397,POINT(112.752397 -7.3116559),False
aplicares_2649,Apotek Kimia Farma Lontar,A,Apotek/IFRS,-7.284874346018283,112.6746702391689,POINT(112.6746702391689 -7.284874346018283),False
aplicares_2650,Apotek Kimia Farma 52,A,Apotek/IFRS,-7.2829342375941435,112.71598248782634,POINT(112.71598248782634 -7.2829342375941435),False
aplicares_2651,IF KLINIK JATI ASIH MEDIKA,A,Apotek/IFRS,-7.29950395868634,112.78028643729907,POINT(112.78028643729907 -7.29950395868634),False
aplicares_2652,IF KLINIK UTAMA OPTIMA,A,Apotek/IFRS,-7.33270008414841,112.77518755796096,POINT(112.77518755796096 -7.33270008414841),False
aplicares_2653,IF KLINIK WIDJAJA ASTHMA CENTR,A,Apotek/IFRS,-7.271429787070323,112.78229272964477,POINT(112.78229272964477 -7.271429787070323),False
aplicares_2654,IF RS UBAYA,A,Apotek/IFRS,-7.314192178663564,112.76575288775291,POINT(112.76575288775291 -7.314192178663564),False
aplicares_2655,IFRS NUN,A,Apotek/IFRS,-7.264808741032624,112.66207880380678,POINT(112.66207880380678 -7.264808741032624),False
aplicares_2656,IF KLINIK UTAMA LINA LICA,A,Apotek/IFRS,-7.289203826029498,112.65428564551833,POINT(112.65428564551833 -7.289203826029498),False
aplicares_2657,IF KLINIK UTAMA INTIBIOS,A,Apotek/IFRS,-7.268584225896331,112.74033962788798,POINT(112.74033962788798 -7.268584225896331),False
aplicares_2658,IF KU RI PUSURA RUNGKUT,A,Apotek/IFRS,-7.328077835351383,112.77534849050089,POINT(112.77534849050089 -7.328077835351383),False
aplicares_2659,IF RSIA IBI SURABAYA,A,Apotek/IFRS,-7.245342141438566,112.72785997989394,POINT(112.72785997989394 -7.245342141438566),False
aplicares_2660,APOTEK KF KARANGPILANG,A,Apotek/IFRS,-7.32947,112.70589,POINT(112.70589 -7.32947),False
aplicares_2661,APOTEK KF BENDUL MERISI,A,Apotek/IFRS,-7.3058014,112.7399698,POINT(112.7399698 -7.3058014),False
aplicares_2662,Klinik Nurani Jaya 83,B,Klinik,-7.339525155070736,112.77447567892085,POINT(112.77447567892085 -7.339525155070736),True
aplicares_2663,Klinik Prameswari ,B,Klinik,-7.2761,112.754,POINT(112.754 -7.2761),True
aplicares_2664,Klinik Kebangkitan ,B,Klinik,-7.2619723723623,112.6715069375,POINT(112.6715069375 -7.2619723723623),True
aplicares_2665,Klinik Anugrah Karya Medika102,B,Klinik,-7.23602,112.72,POINT(112.72 -7.23602),True
aplicares_2666,Klinik Nayaka Husada Asemrowo,B,Klinik,-7.24938,112.716,POINT(112.716 -7.24938),True
aplicares_2667,BP SARTIKA 77,B,Klinik,-7.33712,112.705,POINT(112.705 -7.33712),True
aplicares_2668,Klinik Nayaka Husada Rungkut,B,Klinik,-7.31185,112.771,POINT(112.771 -7.31185),True
aplicares_2669,Klinik Alba Medika Klakah Rejo,B,Klinik,-7.2539,112.65,POINT(112.65 -7.2539),True
aplicares_2670,Klinik Surya Giri Jaya 122,B,Klinik,-7.2454,112.771,POINT(112.771 -7.2454),True
aplicares_2671,Klinik Dinayla Utama 84,B,Klinik,-7.267051330331862,112.70685314905643,POINT(112.70685314905643 -7.267051330331862),True
aplicares_2672,Klinik Sartika 36 ,B,Klinik,-7.29732,112.759,POINT(112.759 -7.29732),True
aplicares_2673,Klinik Sartika 59  ,B,Klinik,-7.2644,112.663,POINT(112.663 -7.2644),True
aplicares_2674,Klinik Dinayla Utama 105,B,Klinik,-7.25794,112.675,POINT(112.675 -7.25794),True
aplicares_2675,Klinik Nayaka Husada Krembanga,B,Klinik,-7.23763,112.736,POINT(112.736 -7.23763),True
aplicares_2676,Klinik Widya Mandiri,B,Klinik,-7.3216536489332,112.77119765711,POINT(112.77119765711 -7.3216536489332),True
aplicares_2677,Klinik Anugerah Karya Medika,B,Klinik,-7.30451,112.725,POINT(112.725 -7.30451),True
aplicares_2678,Klinik Rajawali ,B,Klinik,-7.240108782047624,112.73394950199128,POINT(112.73394950199128 -7.240108782047624),True
aplicares_2679,Klinik Alamanda 112,B,Klinik,-7.278996605930492,112.74360035085678,POINT(112.74360035085678 -7.278996605930492),True
aplicares_2680,Klinik 65 (LXV) ,B,Klinik,-7.276734848896754,112.75956594610216,POINT(112.75956594610216 -7.276734848896754),True
aplicares_2681,Klinik Rawat Inap Wisma Husada,B,Klinik,-7.23982,112.775,POINT(112.775 -7.23982),True
aplicares_2682,Klinik Indosehat 2003,B,Klinik,-7.22671,112.747,POINT(112.747 -7.22671),True
aplicares_2683,Klinik Nayaka Husada Tandes,B,Klinik,-7.2636,112.684,POINT(112.684 -7.2636),True
aplicares_2684,Klinik Nayaka Husada Kebraon,B,Klinik,-7.33849,112.7,POINT(112.7 -7.33849),True
aplicares_2685,Klinik Nayaka Husada Kartini,B,Klinik,-7.2780779590397,112.7305969981,POINT(112.7305969981 -7.2780779590397),True
aplicares_2686,Klinik Rawat Inap Putri Rahayu,B,Klinik,-7.34796320364285,112.66618104910852,POINT(112.66618104910852 -7.34796320364285),True
aplicares_2687,Klinik Nurani Jaya 37,B,Klinik,-7.3284028164964,112.74729643488,POINT(112.74729643488 -7.3284028164964),True
aplicares_2688,Klinik Indragiri,B,Klinik,-7.287039525892416,112.73174297189712,POINT(112.73174297189712 -7.287039525892416),True
aplicares_2689,Klinik Gunungsari,B,Klinik,-7.30589,112.71,POINT(112.71 -7.30589),True
aplicares_2690,Klinik Sutedi Senaputra,B,Klinik,-7.33889,112.693,POINT(112.693 -7.33889),True
aplicares_2691,Klinik At Taufiq,B,Klinik,-7.33805,112.776,POINT(112.776 -7.33805),True
aplicares_2692,Klinik Kesejahteraan 11,B,Klinik,-7.33148,112.777,POINT(112.777 -7.33148),True
aplicares_2693,Klinik Amanina Medika,B,Klinik,-7.2692,112.77,POINT(112.77 -7.2692),True
aplicares_2694,Klinik Mediska Surabaya Gubeng,B,Klinik,-7.26073,112.754,POINT(112.754 -7.26073),True
aplicares_2695,Klinik Kenjeran Diskes Lantama,B,Klinik,-7.242622401466,112.79280688095,POINT(112.79280688095 -7.242622401466),True
aplicares_2696,Klinik Bhayangkara M. Dahlan,B,Klinik,-7.23855,112.735,POINT(112.735 -7.23855),True
aplicares_2697,Klinik Kesatrian,B,Klinik,-7.296485413642814,112.72303252178432,POINT(112.72303252178432 -7.296485413642814),True
aplicares_2698,Klinik Biddokkes A. Yani,B,Klinik,-7.32425,112.73,POINT(112.73 -7.32425),True
aplicares_2699,Klinik Satlinlanmil 2,B,Klinik,-7.218801574017605,112.74346081829071,POINT(112.74346081829071 -7.218801574017605),True
aplicares_2700,Klinik Jala Husada,B,Klinik,-7.30804,112.739,POINT(112.739 -7.30804),True
aplicares_2701,Klinik Dokter Ayoman Keluarga,B,Klinik,-7.25942,112.794,POINT(112.794 -7.25942),True
aplicares_2702,Klinik Medpoint,B,Klinik,-7.284171009822478,112.67081760978698,POINT(112.67081760978698 -7.284171009822478),True
aplicares_2703,Klinik Al-Azhar,B,Klinik,-7.24211,112.719,POINT(112.719 -7.24211),True
aplicares_2704,Klinik PLK-UA Kampus B UNAIR,B,Klinik,-7.270961847267683,112.75661061573045,POINT(112.75661061573045 -7.270961847267683),True
aplicares_2705,Klinik PLK-UA Kampus C UNAIR,B,Klinik,-7.267559708453197,112.78469334411622,POINT(112.78469334411622 -7.267559708453197),True
aplicares_2706,Klinik Perdana Husada,B,Klinik,-7.259857915067,112.67064661896,POINT(112.67064661896 -7.259857915067),True
aplicares_2707,Klinik Yakes Telkom Kanwa,B,Klinik,-7.28487,112.731,POINT(112.731 -7.28487),True
aplicares_2708,Klinik Kencana Medika,B,Klinik,-7.32216,112.746,POINT(112.746 -7.32216),True
aplicares_2709,Klinik Yakes Telkom Ketintang,B,Klinik,-7.30973,112.728,POINT(112.728 -7.30973),True
aplicares_2710,Klinik Tabita,B,Klinik,-7.24434,112.778,POINT(112.778 -7.24434),True
aplicares_2711,Klinik Vincentius A. Paulo,B,Klinik,-7.30949,112.714,POINT(112.714 -7.30949),True
aplicares_2712,Klinik PHC Tanjung Perak,B,Klinik,-7.21663,112.733,POINT(112.733 -7.21663),True
aplicares_2713,Klinik PHC Benowo,B,Klinik,-7.23632,112.627,POINT(112.627 -7.23632),True
aplicares_2714,Klinik PHC Kebraon,B,Klinik,-7.33282,112.701,POINT(112.701 -7.33282),True
aplicares_2715,Klinik Stiesia,B,Klinik,-7.28929,112.766,POINT(112.766 -7.28929),True
aplicares_2716,Klinik Mitra Medicare Surabaya,B,Klinik,-7.26463,112.772,POINT(112.772 -7.26463),True
aplicares_2717,Klinik Alba Medika,B,Klinik,-7.25629,112.77,POINT(112.77 -7.25629),True
aplicares_2718,Klinik Pondok Kasih,B,Klinik,-7.33516,112.726,POINT(112.726 -7.33516),True
aplicares_2719,Klinik Adi Hayati,B,Klinik,-7.32474,112.725,POINT(112.725 -7.32474),True
aplicares_2720,Klinik KF Sebelas Medika,B,Klinik,-7.29047,112.747,POINT(112.747 -7.29047),True
aplicares_2721,Klinik BRI Medika,B,Klinik,-7.331982672200386,112.7311448392868,POINT(112.7311448392868 -7.331982672200386),True
aplicares_2722,Klinik Santa Maria Tak Bercela,B,Klinik,-7.28886,112.761,POINT(112.761 -7.28886),True
aplicares_2723,Klinik Paradise,B,Klinik,-7.33584,112.776,POINT(112.776 -7.33584),True
aplicares_2724,Klinik Miftachul Munir Medika,B,Klinik,-7.28328,112.666,POINT(112.666 -7.28328),True
aplicares_2725,Klinik Qualita Medika,B,Klinik,-7.28544,112.751,POINT(112.751 -7.28544),True
aplicares_2726,Klinik Ubaya ,B,Klinik,-7.319605193451,112.76700913036,POINT(112.76700913036 -7.319605193451),True
aplicares_2727,Klinik KF Darmo Pandegiling,B,Klinik,-7.2774368789318915,112.74064997172353,POINT(112.74064997172353 -7.2774368789318915),True
aplicares_2728,Klinik Kertajaya,B,Klinik,-7.27878,112.757,POINT(112.757 -7.27878),True
aplicares_2729,Klinik Elyon,B,Klinik,-7.26435,112.694,POINT(112.694 -7.26435),True
aplicares_2730,Klinik Global Sejahtera Abada,B,Klinik,-7.33647,112.677,POINT(112.677 -7.33647),True
aplicares_2731,Klinik Sier ,B,Klinik,-7.33177,112.759,POINT(112.759 -7.33177),True
aplicares_2732,Klinik Medika Pradhana ,B,Klinik,-7.33086,112.788,POINT(112.788 -7.33086),True
aplicares_2733,Klinik Rawat Inap Cita Sehat,B,Klinik,-7.308975391163834,112.75023402273655,POINT(112.75023402273655 -7.308975391163834),True
aplicares_2734,Klinik Siloam Surabaya ,B,Klinik,-7.29986,112.771,POINT(112.771 -7.29986),True
aplicares_2735,Klinik Medis Samaria,B,Klinik,-7.248298603328572,112.73389740550519,POINT(112.73389740550519 -7.248298603328572),True
aplicares_2736,Klinik Mediska Sidotopo ,B,Klinik,-7.23371,112.755,POINT(112.755 -7.23371),True
aplicares_2737,Klinik Abdi Mulia ,B,Klinik,-7.2749980227401,112.78574960136,POINT(112.78574960136 -7.2749980227401),True
aplicares_2738,Klinik Ampel ,B,Klinik,-7.20867,112.742,POINT(112.742 -7.20867),True
aplicares_2739,Klinik Global Sejahtera Abada3,B,Klinik,-7.3041,112.636,POINT(112.636 -7.3041),True
aplicares_2740,Klinik Adina Medika,B,Klinik,-7.250045052484401,112.74979661607742,POINT(112.74979661607742 -7.250045052484401),True
aplicares_2741,Klinik Adhyaksa Kejaksaan ,B,Klinik,-7.3142962922032,112.73031296844,POINT(112.73031296844 -7.3142962922032),True
aplicares_2742,Klinik Dokter Anang Surabaya,B,Klinik,-7.23635,112.609,POINT(112.609 -7.23635),True
aplicares_2743,Klinik Polairud,B,Klinik,-7.20778,112.731,POINT(112.731 -7.20778),True
aplicares_2744,Klinik Polres Tanjung Perak ,B,Klinik,-7.19983,112.734,POINT(112.734 -7.19983),True
aplicares_2745,Klinik Kimia Farma Mulyosari,B,Klinik,-7.2696633483793,112.79674384904,POINT(112.79674384904 -7.2696633483793),True
aplicares_2746,Klinik UINSA Surabaya ,B,Klinik,-7.3222,112.734,POINT(112.734 -7.3222),True
aplicares_2747,Klinik Palang Merah Indonesia ,B,Klinik,-7.25257,112.755,POINT(112.755 -7.25257),True
aplicares_2748,Klinik Lestari Medika ,B,Klinik,-7.33345,112.797,POINT(112.797 -7.33345),True
aplicares_2749,Klinik Anugerah Sehat Kedungsa,B,Klinik,-7.26822,112.736,POINT(112.736 -7.26822),True
aplicares_2750,Klinik BK-10 ,B,Klinik,-7.31002,112.713,POINT(112.713 -7.31002),True
aplicares_2751,Klinik Gotong Royong 1,B,Klinik,-7.29185,112.765,POINT(112.765 -7.29185),True
aplicares_2752,Klinik Pusura Balongsari ,B,Klinik,-7.26093,112.678,POINT(112.678 -7.26093),True
aplicares_2753,Klinik BDS Pacuan Kuda ,B,Klinik,-7.25824,112.717,POINT(112.717 -7.25824),True
aplicares_2754,KLINIK PEGADAIAN PERMATA,B,Klinik,-7.28351,112.746,POINT(112.746 -7.28351),True
aplicares_2755,Klinik PAL Indonesia,B,Klinik,-7.20697,112.743,POINT(112.743 -7.20697),True
aplicares_2756,Klinik Anugrah ,B,Klinik,-7.2811,112.714,POINT(112.714 -7.2811),True
aplicares_2757,drg. Widiawati Lamono,G,Praktik Dokter Gigi,-7.26687,112.761,POINT(112.761 -7.26687),False
aplicares_2758,drg. Gusni Elbedra,G,Praktik Dokter Gigi,-7.23386,112.761,POINT(112.761 -7.23386),False
aplicares_2759,drg. Kun Kamariah Trikoro D.,G,Praktik Dokter Gigi,-7.2613392514012,112.75913300281,POINT(112.75913300281 -7.2613392514012),False
aplicares_2760,drg. Yulie Fitria Megawati,G,Praktik Dokter Gigi,-7.27996,112.721,POINT(112.721 -7.27996),False
aplicares_2761,drg. Nana Indaryati,G,Praktik Dokter Gigi,-7.29279,112.747,POINT(112.747 -7.29279),False
aplicares_2762,drg. Eric Kurniawan,G,Praktik Dokter Gigi,-7.31338,112.7,POINT(112.7 -7.31338),False
aplicares_2763,drg.  Ethi Miliasari,G,Praktik Dokter Gigi,-7.2412112717771375,112.63063166021841,POINT(112.63063166021841 -7.2412112717771375),False
aplicares_2764,drg. Novi Ayuningtias H.,G,Praktik Dokter Gigi,-7.31885,112.736,POINT(112.736 -7.31885),False
aplicares_2765,drg. Emy Lestari ,G,Praktik Dokter Gigi,-7.32597398384605,112.74781136823086,POINT(112.74781136823086 -7.32597398384605),False
aplicares_2766,drg. Ayik Sudiat Kristiawan ,G,Praktik Dokter Gigi,-7.26024,112.657,POINT(112.657 -7.26024),False
aplicares_2767,drg. Ilfi Karichma Yunita ,G,Praktik Dokter Gigi,-7.3117663445545,112.68167985912,POINT(112.68167985912 -7.3117663445545),False
aplicares_2768,drg. Greas Maula Fathku Rozik,G,Praktik Dokter Gigi,-7.233,112.609,POINT(112.609 -7.233),False
aplicares_2769,drg. Desi Putri Basuki ,G,Praktik Dokter Gigi,-7.28441,112.76,POINT(112.76 -7.28441),False
aplicares_2770,drg. Pury Diana Dewayani ,G,Praktik Dokter Gigi,-7.31877,112.736,POINT(112.736 -7.31877),False
aplicares_2771,drg. Renate Adi Larasati ,G,Praktik Dokter Gigi,-7.32273,112.793,POINT(112.793 -7.32273),False
aplicares_2772,drg. Erni Kurnia Oktavia ,G,Praktik Dokter Gigi,-7.24442,112.646,POINT(112.646 -7.24442),False
aplicares_2773,drg. Rusmunanto ,G,Praktik Dokter Gigi,-7.337923284117,112.72174880028,POINT(112.72174880028 -7.337923284117),False
aplicares_2774,drg. Soevrieni Eka Boediarti,G,Praktik Dokter Gigi,-7.229038477174,112.6145909729,POINT(112.6145909729 -7.229038477174),False
aplicares_2775,drg. Elies Juniar Surjawati,G,Praktik Dokter Gigi,-7.32425,112.774,POINT(112.774 -7.32425),False
aplicares_2776,Laboratorium Prodia Diponegoro,L,Laboratorium,-7.282994126130263,112.73302682209015,POINT(112.73302682209015 -7.282994126130263),False
aplicares_2777,Laboratorium Pramita,L,Laboratorium,-7.293374191129772,112.72991455200194,POINT(112.72991455200194 -7.293374191129772),False
aplicares_2778,Laboratorium Cito ,L,Laboratorium,-7.317360684420531,112.78029716613769,POINT(112.78029716613769 -7.317360684420531),False
aplicares_2779,Laboratorium Prodia Wiyung,L,Laboratorium,-7.31419,112.698,POINT(112.698 -7.31419),False
aplicares_2780,Parahita Diagnostic (Dharmawa),L,Laboratorium,-7.270259104899234,112.75592125061034,POINT(112.75592125061034 -7.270259104899234),False
aplicares_2781,Laboratorium Mitra Husada,L,Laboratorium,-7.2849,112.781,POINT(112.781 -7.2849),False
aplicares_2782,Labkesda Kota Surabaya,L,Laboratorium,-7.29477893694396,112.71189010742187,POINT(112.71189010742187 -7.29477893694396),False
aplicares_2783,Optik Sinar ,O,Optik,-7.331046,112.767146,POINT(112.767146 -7.331046),False
aplicares_2784,Optik International (Manukan),O,Optik,-7.307299,112.661214,POINT(112.661214 -7.307299),False
aplicares_2785,Optik Marlin Kapas ,O,Optik,-7.249343,112.75635,POINT(112.75635 -7.249343),False
aplicares_2786,Optik Merlin Kendangsari ,O,Optik,-7.329154,112.746334,POINT(112.746334 -7.329154),False
aplicares_2787,Optik Merlin Rungkut ,O,Optik,-7.330956,112.76693,POINT(112.76693 -7.330956),False
aplicares_2788,OPTIK STAR BG-JUNCTION,O,Optik,-7.254301,112.732912,POINT(112.732912 -7.254301),False
aplicares_2789,Optik Tiara Baru,O,Optik,-7.2159999675772,112.75382376316,POINT(112.75382376316 -7.2159999675772),False
aplicares_2790,Optik Visi,O,Optik,-7.311039280280863,112.6854676664166,POINT(112.6854676664166 -7.311039280280863),False
aplicares_2791,Optik Nusa Pakal,O,Optik,-7.239272168531719,112.62289508286159,POINT(112.62289508286159 -7.239272168531719),False
aplicares_2792,Optik ISO ,O,Optik,-7.32549,112.726,POINT(112.726 -7.32549),False
aplicares_2793,Optik Mega ,O,Optik,-7.288687935281075,112.70914168710249,POINT(112.70914168710249 -7.288687935281075),False
aplicares_2794,Optik SMEA ,O,Optik,-7.304883,112.734481,POINT(112.734481 -7.304883),False
aplicares_2795,Optik Internasional Mas Masyur,O,Optik,-7.23014,112.74085,POINT(112.74085 -7.23014),False
aplicares_2796,Optik SUN ,O,Optik,-7.272891338451907,112.75612307462629,POINT(112.75612307462629 -7.272891338451907),False
aplicares_2797,Optik Indojaya ,O,Optik,-7.27597,112.808,POINT(112.808 -7.27597),False
aplicares_2798,Optik Ketabang ,O,Optik,-7.259406203835502,112.74597830179165,POINT(112.74597830179165 -7.259406203835502),False
aplicares_2799,Optik Marlin Urip Sumoharjo ,O,Optik,-7.275782108306885,112.74129486083984,POINT(112.74129486083984 -7.275782108306885),False
aplicares_2800,OPTIK MERLIN,O,Optik,-7.260631884590824,112.69073090707603,POINT(112.69073090707603 -7.260631884590824),False
aplicares_2801,OPTIK NATUS,O,Optik,-7.269981067435235,112.79680213931299,POINT(112.79680213931299 -7.269981067435235),False
aplicares_2802,RSIA BANTUAN 05.08.05 SURABAYA,R,Rumah Sakit,-7.26511,112.752,POINT(112.752 -7.26511),True
aplicares_2803,Rumkitalmar Ewa Pangalila,R,Rumah Sakit,-7.30471,112.708,POINT(112.708 -7.30471),True
aplicares_2804,Rumkit Soemitro Lanud Mulyono,R,Rumah Sakit,-7.29156,112.741,POINT(112.741 -7.29156),True
aplicares_2805,RSUD Bhakti Dharma Husada,R,Rumah Sakit,-7.25567,112.636,POINT(112.636 -7.25567),True
aplicares_2806,Rumkital Dr. Oepomo,R,Rumah Sakit,-7.21191,112.724,POINT(112.724 -7.21191),True
aplicares_2807,RS BUNDA SURABAYA,R,Rumah Sakit,-7.25178,112.65,POINT(112.65 -7.25178),True
aplicares_2808,RS Mata Undaan,R,Rumah Sakit,-7.25421,112.744,POINT(112.744 -7.25421),True
aplicares_2809,RS Universitas Airlangga,R,Rumah Sakit,-7.26981,112.785,POINT(112.785 -7.26981),True
aplicares_2810,RS Wijaya,R,Rumah Sakit,-7.313094037658746,112.69177536499498,POINT(112.69177536499498 -7.313094037658746),True
aplicares_2811,RS Royal Surabaya,R,Rumah Sakit,-7.328978976572884,112.75086052513123,POINT(112.75086052513123 -7.328978976572884),True
aplicares_2812,RS BHAKTI RAHAYU,R,Rumah Sakit,-7.311780047014775,112.72295172023775,POINT(112.72295172023775 -7.311780047014775),True
aplicares_2813,RSI DARUS SYIFA,R,Rumah Sakit,-7.23501,112.613,POINT(112.613 -7.23501),True
aplicares_2814,RS WIYUNG SEJAHTERA,R,Rumah Sakit,-7.311,112.688,POINT(112.688 -7.311),True
aplicares_2815,RS WILLIAM BOOTH SURABAYA,R,Rumah Sakit,-7.29096,112.737,POINT(112.737 -7.29096),True
aplicares_2816,RS MANYAR MEDICAL CENTRE,R,Rumah Sakit,-7.28995,112.763,POINT(112.763 -7.28995),True
aplicares_2817,SILOAM HOSPITALS SURABAYA,R,Rumah Sakit,-7.27407,112.746,POINT(112.746 -7.27407),True
aplicares_2818,RSIA PERDANA MEDICA,R,Rumah Sakit,-7.32954,112.743,POINT(112.743 -7.32954),True
aplicares_2819,RS HUSADA UTAMA,R,Rumah Sakit,-7.26512,112.756,POINT(112.756 -7.26512),True
aplicares_2820,RSIA PUTRI SURABAYA,R,Rumah Sakit,-7.29066,112.783,POINT(112.783 -7.29066),True
aplicares_2821,RS ADI HUSADA KAPASARI,R,Rumah Sakit,-7.24265,112.752,POINT(112.752 -7.24265),True
aplicares_2822,RSIA Nur Ummi Numbi,R,Rumah Sakit,-7.26481,112.662,POINT(112.662 -7.26481),True
aplicares_2823,RS Surabaya Medical Service,R,Rumah Sakit,-7.2891025685298265,112.7413835558891,POINT(112.7413835558891 -7.2891025685298265),True
aplicares_2824,RSIA GRAHA MEDIKA,R,Rumah Sakit,-7.312315132644928,112.68159230422972,POINT(112.68159230422972 -7.312315132644928),True
aplicares_2825,RSIA LOMBOK DUA DUA LONTAR,R,Rumah Sakit,-7.284453853458751,112.66956011772155,POINT(112.66956011772155 -7.284453853458751),True
aplicares_2826,RS GOTONG ROYONG,R,Rumah Sakit,-7.30755,112.788,POINT(112.788 -7.30755),True
aplicares_2827,RS PKU MUHAMMADIYAH SURABAYA,R,Rumah Sakit,-7.22987,112.741,POINT(112.741 -7.22987),True
aplicares_2828,RS MITRA KELUARGA KENJERAN ,R,Rumah Sakit,-7.25086,112.785,POINT(112.785 -7.25086),True
aplicares_2829,RS GIGI DAN MULUT UNAIR,R,Rumah Sakit,-7.26543,112.757,POINT(112.757 -7.26543),True
aplicares_2830,RS MAYAPADA HOSPITAL SURABAYA,R,Rumah Sakit,-7.29214,112.728,POINT(112.728 -7.29214),True
aplicares_2831,RS Ubaya ,R,Rumah Sakit,-7.31417,112.766,POINT(112.766 -7.31417),True
aplicares_2832,RS TERAPUNG KSATRIA AIRLANGGA,R,Rumah Sakit,-7.265278350285439,112.76005185249568,POINT(112.76005185249568 -7.265278350285439),True
aplicares_2833,RSIA IBI SURABAYA,R,Rumah Sakit,-7.24534,112.728,POINT(112.728 -7.24534),True
aplicares_2834,KU RJ JEC-JAVA@SURABAYA,S,Klinik Utama/Spesialis,-7.2936372423634035,112.73945999884606,POINT(112.73945999884606 -7.2936372423634035),True
aplicares_2835,KLINIK MATA TRITYA,S,Klinik Utama/Spesialis,-7.2989,112.76,POINT(112.76 -7.2989),True
aplicares_2836,KLINIK MATA DR.SJAMSU,S,Klinik Utama/Spesialis,-7.29003,112.777,POINT(112.777 -7.29003),True
aplicares_2837,KLINIK UTAMA HEMODIALISIS 3D,S,Klinik Utama/Spesialis,-7.26736,112.797,POINT(112.797 -7.26736),True
aplicares_2838,KLINIK UTAMA 3D CLINIC,S,Klinik Utama/Spesialis,-7.24952,112.626,POINT(112.626 -7.24952),True
aplicares_2839,SURABAYA EYE CLINIC,S,Klinik Utama/Spesialis,-7.32194,112.745,POINT(112.745 -7.32194),True
aplicares_2840,KLINIK UTAMA RI USADA BUANA ,S,Klinik Utama/Spesialis,-7.34476,112.723,POINT(112.723 -7.34476),True
aplicares_2841,KLINIK DHARMAHUSADA PREMIER,S,Klinik Utama/Spesialis,-7.270990781613795,112.77341193559646,POINT(112.77341193559646 -7.270990781613795),True
aplicares_2842,KLINIK JATI ASIH MEDIKA,S,Klinik Utama/Spesialis,-7.299472939275891,112.78008985400199,POINT(112.78008985400199 -7.299472939275891),True
aplicares_2843,KLINIK UTAMA OPTIMA,S,Klinik Utama/Spesialis,-7.33266,112.775,POINT(112.775 -7.33266),True
aplicares_2844,KLINIK WIDJAJA ASTHMA CENTRE,S,Klinik Utama/Spesialis,-7.2714,112.782,POINT(112.782 -7.2714),True
aplicares_2845,KLINIK LINA LICA,S,Klinik Utama/Spesialis,-7.2891973560781445,112.65428474135382,POINT(112.65428474135382 -7.2891973560781445),True
