jenis,nama,lat,lon,status_verifikasi,jarak_pencocokan_m
puskesmas,Wonomerto ,-7.836569663378256,113.1489248981476,hanya_aplicares_perlu_verifikasi,
puskesmas,Sukapura ,-7.88575,113.049,hanya_aplicares_perlu_verifikasi,
puskesmas,Lumbang ,-7.82754,113.063,hanya_aplicares_perlu_verifikasi,
puskesmas,Sumber  ,-7.9383775156038,113.11652229214,hanya_aplicares_perlu_verifikasi,
puskesmas,Kuripan ,-7.88923,113.145,hanya_aplicares_perlu_verifikasi,
puskesmas,Leces ,-7.857958350233927,113.23373177909852,hanya_aplicares_perlu_verifikasi,
puskesmas,Jorongan ,-7.8103120519817,113.22770588493,hanya_aplicares_perlu_verifikasi,
puskesmas,Bantaran ,-7.86633,113.179,hanya_aplicares_perlu_verifikasi,
puskesmas,Banyuanyar ,-7.85975,113.3,hanya_aplicares_perlu_verifikasi,
puskesmas,Klenang Kidul ,-7.8576,113.329,hanya_aplicares_perlu_verifikasi,
puskesmas,Maron ,-7.84827,113.357,hanya_aplicares_perlu_verifikasi,
puskesmas,Suko ,-7.80293,113.349,hanya_aplicares_perlu_verifikasi,
puskesmas,Pajarakan ,-7.766805587115929,113.37840769577025,hanya_aplicares_perlu_verifikasi,
puskesmas,Krejengan ,-7.79805,113.408,hanya_aplicares_perlu_verifikasi,
puskesmas,Besuk ,-7.77427,113.475,hanya_aplicares_perlu_verifikasi,
puskesmas,Bago ,-7.82851,113.494,hanya_aplicares_perlu_verifikasi,
puskesmas,Paiton ,-7.71617,113.511,hanya_aplicares_perlu_verifikasi,
puskesmas,Jabungsisir ,-7.73646,113.467,hanya_aplicares_perlu_verifikasi,
puskesmas,Pakuniran ,-7.789260136858872,113.51030615788699,hanya_aplicares_perlu_verifikasi,
puskesmas,Glagah ,-7.77732,113.501,hanya_aplicares_perlu_verifikasi,
puskesmas,Kotaanyar ,-7.74322,113.533,hanya_aplicares_perlu_verifikasi,
puskesmas,Condong ,-7.87109,113.377,hanya_aplicares_perlu_verifikasi,
puskesmas,Krucil ,-7.94349,113.475,hanya_aplicares_perlu_verifikasi,
puskesmas,Tiris ,-7.94873,113.403,hanya_aplicares_perlu_verifikasi,
puskesmas,Ranugedang ,-7.89978,113.352,hanya_aplicares_perlu_verifikasi,
puskesmas,SUKODONO,-8.10274,113.233,hanya_aplicares_perlu_verifikasi,
puskesmas,PASRUJAMBE,-8.118910169947412,113.05891833114622,hanya_aplicares_perlu_verifikasi,
puskesmas,KLAKAH,-7.991805014732367,113.2480088729858,hanya_aplicares_perlu_verifikasi,
puskesmas,RANDUAGUNG,-8.071290622557784,113.30545597553252,hanya_aplicares_perlu_verifikasi,
puskesmas,SUMBERSARI,-8.18625004722025,113.30492050552371,hanya_aplicares_perlu_verifikasi,
puskesmas,PASIRIAN,-8.220097087177617,113.1166754527092,hanya_aplicares_perlu_verifikasi,
puskesmas,PRONOJIWO,-8.211416958314521,112.94395471060275,hanya_aplicares_perlu_verifikasi,
puskesmas,TEMPURSARI,-8.292448391656357,112.97303218650815,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS SUMBERMALANG,-7.84784,113.705,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS SUBOH,-7.75831,113.729,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS MLANDINGAN,-7.7403,113.767,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS KENDIT,-7.73418,113.926,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS PANARUKAN,-7.702586762590095,113.95622081828117,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS SITUBONDO,-7.68612,114.008,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS PANJI,-7.69564,114.034,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS MANGARAN,-7.62989,114.023,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS KAPONGAN,-7.69064,114.065,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS ARJASA,-7.731913029637538,114.13968349933627,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS ASEMBAGUS,-7.751856756883149,114.19249373304841,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS BANYUPUTIH,-7.87721,114.301,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS BANYUGLUGUR,-7.72421,113.609,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS BUNGATAN,-7.738726103787532,113.79886729526591,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS TAMANAN,-8.01910450604157,113.8219002435207,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS BOTOLINGGO,-7.82598,113.988,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS KLATAK,-8.17319,114.385,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS MOJOPANGGUNG,-8.22039,114.355,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS PASPAN,-8.22151,114.305,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS LICIN,-8.19789,114.273,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS KERTOSARI,-8.22635,114.375,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS BADEAN,-8.27496,114.322,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS GITIK,-8.30116,114.299,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS GLADAG,-8.33488,114.284,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS KEBAMAN,-8.40107,114.26,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS TAPANREJO,-8.47142,114.318,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS TEGALDLIMO,-8.51327,114.282,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS KEDUNGWUNGU,-8.4477,114.308,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS GRAJAGAN,-8.44652,114.308,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS BENCULUK,-8.47142,114.242,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS JAJAG,-8.43899,114.192,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS GENTENGKULON,-8.36672,114.147,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS KARANGSARI,-8.34186,114.186,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS SEPANJANG,-8.30843,114.052,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS TULUNGREJO,-8.30102,114.073,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS PESANGGARAN,-8.557,114.052,hanya_aplicares_perlu_verifikasi,
puskesmas,PUSKESMAS SILIRAGUNG,-8.49971,114.09,hanya_aplicares_perlu_verifikasi,
puskesmas,KEMAYORAN,-7.0399,112.741,hanya_aplicares_perlu_verifikasi,
puskesmas,BURNEH,-7.05464,112.787,hanya_aplicares_perlu_verifikasi,
puskesmas,JADDIH,-7.07964,112.75,hanya_aplicares_perlu_verifikasi,
puskesmas,TRAGAH,-7.09902,112.826,hanya_aplicares_perlu_verifikasi,
puskesmas,KEDUNGDUNG,-7.21088,113.035,hanya_aplicares_perlu_verifikasi,
puskesmas,MODUNG,-7.18634,112.935,hanya_aplicares_perlu_verifikasi,
puskesmas,KONANG,-7.07602,113.09,hanya_aplicares_perlu_verifikasi,
puskesmas,BANJAR,-7.07299,112.907,hanya_aplicares_perlu_verifikasi,
puskesmas,TONGGUH,-6.9509051145263205,112.84797781753537,hanya_aplicares_perlu_verifikasi,
puskesmas,GEGER,-6.9917,112.942,hanya_aplicares_perlu_verifikasi,
puskesmas,KLAMPIS,-6.89572,112.9,hanya_aplicares_perlu_verifikasi,
puskesmas,KOKOP,-6.94264,113.03,hanya_aplicares_perlu_verifikasi,
puskesmas,TANJUNG BUMI,-6.89073,113.007,hanya_aplicares_perlu_verifikasi,
puskesmas,BANYUANYAR,-7.20345,113.246,hanya_aplicares_perlu_verifikasi,
puskesmas,OMBEN,-7.11221,113.322,hanya_aplicares_perlu_verifikasi,
puskesmas,CAMPLONG,-7.215892431885942,113.31977227306366,hanya_aplicares_perlu_verifikasi,
puskesmas,TANJUNG,-7.21685,113.387,hanya_aplicares_perlu_verifikasi,
puskesmas,JRENGIK,-7.12291119601551,113.13380647468566,hanya_aplicares_perlu_verifikasi,
puskesmas,SRESEH,-7.21413,113.043,hanya_aplicares_perlu_verifikasi,
puskesmas,JARANGOAN,-7.1122,113.282,hanya_aplicares_perlu_verifikasi,
puskesmas,TAMBELANGAN,-7.06524,113.165,hanya_aplicares_perlu_verifikasi,
puskesmas,ROBATAL,-6.99872,113.281,hanya_aplicares_perlu_verifikasi,
puskesmas,KARANGPENANG,-7.0094,113.381,hanya_aplicares_perlu_verifikasi,
puskesmas,KETAPANG,-6.89453,113.296,hanya_aplicares_perlu_verifikasi,
puskesmas,BUNTEN BARAT,-6.94312,113.276,hanya_aplicares_perlu_verifikasi,
puskesmas,BANYUATES,-6.89776,113.152,hanya_aplicares_perlu_verifikasi,
puskesmas,TAMBERU BARAT,-6.89263,113.45,hanya_aplicares_perlu_verifikasi,
puskesmas,GANDING,-7.040816476177217,113.69015092503814,hanya_aplicares_perlu_verifikasi,
puskesmas,RAAS,-7.14222,114.549,hanya_aplicares_perlu_verifikasi,
puskesmas,BLUTO,-7.10488,113.812,hanya_aplicares_perlu_verifikasi,
puskesmas,PASONGSONGAN,-6.88909,113.648,hanya_aplicares_perlu_verifikasi,
puskesmas,MONCEH TENGAH,-7.06806,113.745,hanya_aplicares_perlu_verifikasi,
puskesmas,AMBUNTEN,-6.89267,113.742,hanya_aplicares_perlu_verifikasi,
puskesmas,MASALEMBU,-5.56174,114.43,hanya_aplicares_perlu_verifikasi,
puskesmas,SARONGGI,-7.081756765061197,113.82871883201598,hanya_aplicares_perlu_verifikasi,
puskesmas,BATU PUTIH,-6.9157,113.922,hanya_aplicares_perlu_verifikasi,
puskesmas,MANDING,-6.959846101332397,113.86940769577028,hanya_aplicares_perlu_verifikasi,
puskesmas,KALIANGET,-7.038977321094725,113.90019533729551,hanya_aplicares_perlu_verifikasi,
puskesmas,RUBARU,-6.95822,113.753,hanya_aplicares_perlu_verifikasi,
puskesmas,DUNGKEK,-6.976875727175326,114.09398558312651,hanya_aplicares_perlu_verifikasi,
puskesmas,BATANG-BATANG,-6.94648,113.999,hanya_aplicares_perlu_verifikasi,
puskesmas,LEGUNG TIMUR,-6.9144,114.036,hanya_aplicares_perlu_verifikasi,
puskesmas,PAMOLOKAN,-7.00178,113.87,hanya_aplicares_perlu_verifikasi,
puskesmas,SAPEKEN,-7.00357,115.707,hanya_aplicares_perlu_verifikasi,
puskesmas,PRAGAAN,-7.11072,113.661,hanya_aplicares_perlu_verifikasi,
puskesmas,GULUK-GULUK,-7.05549,113.674,hanya_aplicares_perlu_verifikasi,
puskesmas,ARJASA,-6.861020422443352,115.28597899245943,hanya_aplicares_perlu_verifikasi,
puskesmas,GAYAM,-7.1647474197567105,114.3299325315952,hanya_aplicares_perlu_verifikasi,
puskesmas,DASUK,-6.895933270797137,113.80420183622836,hanya_aplicares_perlu_verifikasi,
puskesmas,TALANGO,-7.063966902115776,113.95284804201125,hanya_aplicares_perlu_verifikasi,
puskesmas,NONGGUNONG,-7.08001,114.279,hanya_aplicares_perlu_verifikasi,
puskesmas,PROPPO,-7.12607,113.41,hanya_aplicares_perlu_verifikasi,
puskesmas,PANAGUAN,-7.11943,113.385,hanya_aplicares_perlu_verifikasi,
puskesmas,TLANAKAN,-7.219273562182056,113.44613503837589,hanya_aplicares_perlu_verifikasi,
puskesmas,PADEMAWU,-7.17303,113.513,hanya_aplicares_perlu_verifikasi,
puskesmas,SOPA AH,-7.20055,113.493,hanya_aplicares_perlu_verifikasi,
puskesmas,LARANGAN,-7.13076,113.534,hanya_aplicares_perlu_verifikasi,
puskesmas,TALANG,-7.1347,113.594,hanya_aplicares_perlu_verifikasi,
puskesmas,PALENGAAN,-7.06164,113.435,hanya_aplicares_perlu_verifikasi,
puskesmas,PEGANTENAN,-7.04087,113.485,hanya_aplicares_perlu_verifikasi,
puskesmas,PAKONG,-7.04453,113.557,hanya_aplicares_perlu_verifikasi,
puskesmas,KADUR,-7.098781265122901,113.5571832165718,hanya_aplicares_perlu_verifikasi,
puskesmas,PASEAN,-6.89581,113.571,hanya_aplicares_perlu_verifikasi,
puskesmas,WARU,-6.94163,113.544,hanya_aplicares_perlu_verifikasi,
puskesmas,BATUMARMAR,-6.90051,113.486,hanya_aplicares_perlu_verifikasi,
puskesmas,KOWEL,-7.13559,113.487,hanya_aplicares_perlu_verifikasi,
puskesmas,BANDARAN,-7.21607,113.396,hanya_aplicares_perlu_verifikasi,
puskesmas,JUNREJO,-7.91249,112.578,hanya_aplicares_perlu_verifikasi,
rumahsakit,RSUD Genteng,-8.364075,114.147888,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Nahdlatul Ulama Banyuwangi,-8.33728,114.272705,hanya_scrape_perlu_verifikasi,
rumahsakit,PKU Muhammadiyah Rogojampi,-8.312317,114.287292,hanya_scrape_perlu_verifikasi,
rumahsakit,RS  PTP XII Bakti Husada,-8.300781,114.072693,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU BAKTI MULIA,-8.296997,114.030273,terverifikasi_2_sumber,249.5
rumahsakit,RSUD Balung,-8.270996,113.539307,terverifikasi_2_sumber,84.3
rumahsakit,RSU Kaliwates PTPN XII Jember,-8.25238,113.674683,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU Blambangan,-8.236206,114.358276,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Umum Yasmin Banyuwangi,-8.205994,114.359131,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSUD Kalisat Kab,Jember",-8.201477,113.672119,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSUD kab, Pacitan",-8.201111,111.102112,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSK Anak & P,Dalam Banyuwangi",-8.198486,114.375122,hanya_scrape_perlu_verifikasi,
rumahsakit,Agung Mulia,-8.194885,111.094727,terverifikasi_2_sumber,164.6
rumahsakit,RSIA SRIKANDI IBI JEMBER,-8.186218,113.689697,terverifikasi_2_sumber,81.7
rumahsakit,"Rumkit Tk,III Baladika Husada Jember",-8.180298,113.710693,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Bina Sehat,-8.17981,113.684692,terverifikasi_2_sumber,85.9
rumahsakit,RSGM Universitas Jember,-8.176392,113.714111,hanya_scrape_perlu_verifikasi,
rumahsakit,RS MUHAMMADIYAH BANDUNG TULUNGAGUNG,-8.17041,111.782715,terverifikasi_2_sumber,177.4
rumahsakit,RS Islam Gondang Legi,-8.169495,112.64032,terverifikasi_2_sumber,99.8
rumahsakit,RS PTPN X Jember,-8.167114,113.705505,terverifikasi_2_sumber,60.8
rumahsakit,RS Citra Husada Jember,-8.166504,113.680481,terverifikasi_2_sumber,42.5
rumahsakit,RSU Bala Keselamatan,-8.163391,112.694092,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Utama Husada,-8.160828,113.695129,hanya_scrape_perlu_verifikasi,
rumahsakit,RSTP Jember,-8.160583,113.7005,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Aulia,-8.1604,112.218689,terverifikasi_2_sumber,109.5
rumahsakit,"RSU Dr, Soebandi",-8.156189,113.715515,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU KanjuruhanKepanjen,-8.140503,112.570923,terverifikasi_2_sumber,360.4
rumahsakit,RS Satiti Prima Husada,-8.14032,111.981079,terverifikasi_2_sumber,18.8
rumahsakit,RS ISLAM LUMAJANG,-8.132935,113.218811,terverifikasi_2_sumber,179.5
rumahsakit,RS Bhayangkara Lumajang,-8.132935,113.218811,terverifikasi_2_sumber,341.1
rumahsakit,RUMAH SAKIT DJATIROTO,-8.130188,113.225098,hanya_scrape_perlu_verifikasi,
rumahsakit,RSK Bedah Hasta Husada,-8.124512,112.565674,terverifikasi_2_sumber,38.4
rumahsakit,RSIA Cendana,-8.122314,112.193298,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSU Dr, Haryoto Lumajang",-8.122192,113.227905,terverifikasi_2_sumber,49.5
rumahsakit,RSI Madinah,-8.113647,112.013977,terverifikasi_2_sumber,29.8
rumahsakit,RSU Islam Madinah Kasembon,-8.113647,112.013977,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Wava Husada,-8.110291,112.577698,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU Mitra Delima,-8.109009,112.636475,terverifikasi_2_sumber,333.1
rumahsakit,RSIA Aminah,-8.101501,112.168701,terverifikasi_2_sumber,34.1
rumahsakit,Rumah Sakit Umum Aminah Blitar,-8.101501,112.168701,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Budi Rahayu,-8.099792,112.172302,terverifikasi_2_sumber,11.9
rumahsakit,RS Syuhada Haji,-8.099304,112.147888,terverifikasi_2_sumber,30.0
rumahsakit,RS ERA MEDIKA,-8.098877,112.002502,terverifikasi_2_sumber,55.3
rumahsakit,RSU Mardi Waluyo,-8.096497,112.179077,hanya_scrape_perlu_verifikasi,
rumahsakit,RSB USADA KARYA,-8.093628,113.234924,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA Kirana Husada,-8.087219,112.321472,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU An-Nisaa,-8.082886,112.301697,terverifikasi_2_sumber,35.1
rumahsakit,RUMAH SAKIT IBU DAN ANAK FAUZIAH,-8.070007,111.894897,hanya_scrape_perlu_verifikasi,
rumahsakit,Bhayangkara Tulungagung,-8.067078,111.907104,terverifikasi_2_sumber,104.9
rumahsakit,RSUD Dr Iskak Tulungagung,-8.060608,111.907715,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA HST,-8.057983,111.705109,terverifikasi_2_sumber,98.5
rumahsakit,RS  Mardi Mulia,-8.057983,111.705109,terverifikasi_2_sumber,154.9
rumahsakit,RS Budi Asih Trenggalek,-8.056213,111.697693,terverifikasi_2_sumber,45.4
rumahsakit,RSU  Islam Orpeha,-8.052612,111.883118,hanya_scrape_perlu_verifikasi,
rumahsakit,Rumah Sakit Ben Mari,-8.052002,112.627686,terverifikasi_2_sumber,32.2
rumahsakit,RSIA Citra Sehat,-8.051208,111.918701,hanya_scrape_perlu_verifikasi,
rumahsakit,RSI Haji Mardjoeki,-8.050903,112.014099,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Sumber Sentosa,-8.013489,112.756897,terverifikasi_2_sumber,46.2
rumahsakit,RS Putra Waspada Tulungagung,-8.011719,111.91748,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Panti Nirmala,-7.994507,112.633911,terverifikasi_2_sumber,14.2
rumahsakit,"Rumkit Tk,II Dr, Soepraoen",-7.993713,112.6203,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Panti Waluya Sawahan,-7.98764,112.625183,terverifikasi_2_sumber,60.2
rumahsakit,RS Islam Aisyiyah Malang,-7.98764,112.625183,terverifikasi_2_sumber,126.5
rumahsakit,RSIA Mardi Waloeja Kauman Malang,-7.982178,112.627238,terverifikasi_2_sumber,112.9
rumahsakit,RS BHAYANGKARA HASTA BRATA BATU,-7.982178,112.627238,terverifikasi_2_sumber,300.1
rumahsakit,RSAB Muhammadiyah,-7.982178,112.627238,hanya_scrape_perlu_verifikasi,
rumahsakit,RSB Permata Hati,-7.980103,112.660706,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Manu Husada,-7.978394,112.636108,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Hermina Tangkubanprahu,-7.977905,112.624329,terverifikasi_2_sumber,35.8
rumahsakit,RSIA Melati Husada,-7.975281,112.621582,terverifikasi_2_sumber,88.3
rumahsakit,RSIA Puri Medika,-7.975281,112.621582,terverifikasi_2_sumber,96.3
rumahsakit,Rumkitban Mojokerto,-7.974182,112.638672,terverifikasi_2_sumber,190.7
rumahsakit,"RSU Dr, Saiful Anwar",-7.972107,112.631531,terverifikasi_2_sumber,33.2
rumahsakit,RS Emma,-7.971191,112.622681,hanya_scrape_perlu_verifikasi,
rumahsakit,RSUD Ngudi Waluyo Wlingi,-7.969116,112.635315,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA Husada Bunda,-7.968384,112.623108,hanya_scrape_perlu_verifikasi,
rumahsakit,RS PTPN XI Lavalete,-7.965302,112.636902,terverifikasi_2_sumber,123.0
rumahsakit,RSB Mardi Waloeja Rampal Malang,-7.965302,112.636902,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Ibu dan Anak Puri Bunda,-7.959106,112.655701,terverifikasi_2_sumber,88.9
rumahsakit,RS LPK Malang,-7.958496,112.638306,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA Mutiara Bunda,-7.953308,112.641113,terverifikasi_2_sumber,14.2
rumahsakit,RSIA GANESHA MEDIKA MALANG,-7.952881,112.61908,terverifikasi_2_sumber,26.9
rumahsakit,RSIA GALERI CANDRA,-7.948608,112.618713,terverifikasi_2_sumber,161.6
rumahsakit,RSIA Harmoni Gajayana,-7.946899,112.608521,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Islam Malang,-7.940125,112.609131,terverifikasi_2_sumber,36.0
rumahsakit,RS Permata Bunda,-7.938904,112.625122,terverifikasi_2_sumber,41.7
rumahsakit,"RS Jiwa Dr, Radjiman Wediodiningrat",-7.938782,112.643921,hanya_scrape_perlu_verifikasi,
rumahsakit,RSB Puri Bunda,-7.931091,112.614685,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU MUHAMMADIYAH SURYA MELATI,-7.916809,112.066528,hanya_scrape_perlu_verifikasi,
rumahsakit,Rumah Sakit Bedah Arga Husada,-7.912109,111.983093,terverifikasi_2_sumber,12.3
rumahsakit,"RS, BHAYANGKARA TK,IV BONDOWOSO",-7.910278,113.827271,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU Marsudi Waluyo,-7.906677,112.6586,terverifikasi_2_sumber,178.9
rumahsakit,RS Prima Husada,-7.906677,112.6586,terverifikasi_2_sumber,298.1
rumahsakit,RS Prasetya Husada,-7.901611,112.605103,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Lanuma Abdul Saleh,-7.893311,112.674072,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Baptis Batu,-7.884827,112.529907,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Aisyiah Ponorogo,-7.88031,111.466492,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Muslimat Ponorogo,-7.877686,111.463074,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Griya Waluya,-7.872192,111.461304,hanya_scrape_perlu_verifikasi,
rumahsakit,"RS, Paru Batu",-7.871765,112.52356,terverifikasi_2_sumber,27.3
rumahsakit,RS Khusus Paru Surabaya,-7.871765,112.52356,terverifikasi_2_sumber,64.9
rumahsakit,RS Wijaya Kusuma,-7.871765,112.52356,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Darmayu,-7.868408,111.473083,terverifikasi_2_sumber,33.8
rumahsakit,"Rumah Sakit dr, Etty Asharto Batu",-7.86731,112.513489,terverifikasi_2_sumber,245.7
rumahsakit,RS Aisyiah Diponegoro,-7.866211,111.463928,terverifikasi_2_sumber,290.0
rumahsakit,"RSUD Dr, Harjono S Ponorogo",-7.854126,111.468506,hanya_scrape_perlu_verifikasi,
rumahsakit,Lawang Medika,-7.85321,112.693115,terverifikasi_2_sumber,15.5
rumahsakit,"RS Bantuan 05,08,04 Lawang",-7.84668,112.705872,hanya_scrape_perlu_verifikasi,
rumahsakit,RSB Siti Mirian,-7.844482,112.696899,hanya_scrape_perlu_verifikasi,
rumahsakit,RSUD Lawang,-7.839783,112.676086,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Rachma Medika,-7.833679,112.048889,hanya_scrape_perlu_verifikasi,
rumahsakit,RSI Arofah,-7.832916,111.994781,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Islam Al-Arafah,-7.832916,111.994781,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Baptis Kediri,-7.826904,112.032104,terverifikasi_2_sumber,14.2
rumahsakit,RS  PTP XXI Toeloengredjo,-7.822205,112.075073,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA Melinda,-7.820221,111.998383,terverifikasi_2_sumber,49.3
rumahsakit,RS Ratih,-7.820221,111.998383,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Aura Syifa,-7.817383,112.019287,hanya_scrape_perlu_verifikasi,
rumahsakit,Lirboyo,-7.816711,111.989502,terverifikasi_2_sumber,54.9
rumahsakit,RSU Gambiran,-7.815979,112.005127,terverifikasi_2_sumber,174.6
rumahsakit,RSIA Nuraini,-7.814514,112.008728,hanya_scrape_perlu_verifikasi,
rumahsakit,RSK Bedah Dina L,-7.814036,112.018103,terverifikasi_2_sumber,76.0
rumahsakit,RS  Bhayangkara Kediri,-7.814036,112.018103,hanya_scrape_perlu_verifikasi,
rumahsakit,RSIA Citra Keluarga,-7.814036,112.018103,hanya_scrape_perlu_verifikasi,
rumahsakit,RS MUHAMMADIYAH SITI KHODIJAH GURAH,-7.812012,112.113281,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Kusta Kediri,-7.811096,111.997681,terverifikasi_2_sumber,35.3
rumahsakit,"Rumkit Tk,IV Kediri",-7.808594,112.008484,terverifikasi_2_sumber,62.2
rumahsakit,RSB Nirmala Kediri,-7.807678,112.00531,terverifikasi_2_sumber,336.3
rumahsakit,RSIA Muhammadiyah Kediri,-7.805176,112.008911,hanya_scrape_perlu_verifikasi,
rumahsakit,RSAB Kasih Bunda,-7.769592,112.190674,hanya_scrape_perlu_verifikasi,
rumahsakit,RSU WONOLANGAN,-7.769287,113.247681,terverifikasi_2_sumber,91.3
rumahsakit,RS Amelia,-7.762207,112.182312,terverifikasi_2_sumber,37.0
rumahsakit,RSU Waluyo Jati Kraksaan,-7.761475,113.4375,terverifikasi_2_sumber,20.3
rumahsakit,RSU Pare,-7.759705,112.176086,terverifikasi_2_sumber,11.9
rumahsakit,Rumah Sakit Khusus Bedah Ganesha Medika,-7.759705,112.736877,hanya_scrape_perlu_verifikasi,
rumahsakit,RSAB Siti Fatimah,-7.756897,113.211487,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Graha Sehat,-7.755798,113.439697,terverifikasi_2_sumber,33.7
rumahsakit,RS Dharma Husada,-7.753235,113.210164,terverifikasi_2_sumber,55.3
rumahsakit,RS Dharma Husada,-7.753235,113.210164,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSU Dr, Moh Saleh Probolinggo",-7.753235,113.210164,hanya_scrape_perlu_verifikasi,
rumahsakit,RSUD ASEMBAGUS,-7.750183,114.234497,terverifikasi_2_sumber,62.4
rumahsakit,RS Bersalin Amanah,-7.743408,113.214111,terverifikasi_2_sumber,27.3
rumahsakit,RSUD DOLOPO,-7.742615,111.52948,terverifikasi_2_sumber,97.3
rumahsakit,RSUD Tongas,-7.734985,113.118286,hanya_scrape_perlu_verifikasi,
rumahsakit,RS  Panca Dharma,-7.724121,112.721497,hanya_scrape_perlu_verifikasi,
rumahsakit,RS Elizabeth PTP Nusantara XI,-7.707581,113.996887,terverifikasi_2_sumber,19.0
rumahsakit,RSUD Besuki Situbondo,-7.704315,113.995655,hanya_scrape_perlu_verifikasi,
rumahsakit,"RSUD dr, Abdoer Rahem Situbondo",-7.69989,113.996094,hanya_scrape_perlu_verifikasi,
